State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/10/2005,770,810,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/11/2005,750,800,780,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/11/2005,780,820,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/11/2005,780,820,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/11/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/11/2005,780,820,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/12/2005,750,840,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/05/2007,900,1200,1000,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,25/05/2007,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,13/09/2007,950,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,25/09/2007,900,1100,1000,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,10/10/2007,900,1000,950,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/11/2007,1000,1500,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,29/11/2007,1000,1480,1295,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/12/2007,1100,1300,1210,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,23/02/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/05/2008,1100,1500,1350,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/05/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/06/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/06/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/07/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,07/07/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/08/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/08/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,29/05/2007,1000,1500,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/10/2007,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/11/2007,1100,1500,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/05/2008,1100,1500,1350,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/05/2008,1100,1500,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/05/2008,1100,1500,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/06/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,25/06/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/06/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/01/2005,750,850,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/01/2005,750,810,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,10/02/2005,750,850,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/03/2005,735,760,745,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,04/03/2005,730,750,740,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/03/2005,720,740,730,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/04/2005,645,670,650,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/04/2005,640,700,680,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/04/2005,640,700,680,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/05/2005,680,750,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/05/2005,700,1000,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/05/2005,700,850,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/06/2005,750,1000,850,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/06/2005,750,900,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/06/2005,760,900,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/07/2005,700,900,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,06/07/2005,700,900,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/07/2005,700,850,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/07/2005,750,850,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/07/2005,750,850,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/08/2005,790,810,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/08/2005,780,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,20/08/2005,770,900,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/08/2005,770,820,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,25/08/2005,750,790,770,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/08/2005,750,790,775,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/09/2005,720,780,770,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/09/2005,720,790,750,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,24/09/2005,790,840,815,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,13/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/10/2005,750,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,20/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,21/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,22/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,31/10/2005,750,820,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/11/2005,780,820,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/12/2005,820,850,835,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/12/2005,820,850,835,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/01/2006,900,1100,1050,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,20/06/2006,750,800,780,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/05/2007,900,1200,1000,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/05/2007,1000,1500,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/06/2007,950,1200,1050,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/09/2007,950,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/09/2007,950,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/10/2007,1400,1500,1450,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/11/2007,1400,1500,1450,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,28/11/2007,1000,1400,1320,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,06/01/2006,750,900,880,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/07/2006,750,900,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/01/2005,750,850,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/02/2005,750,850,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/02/2005,770,820,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,04/04/2005,640,655,650,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,07/04/2005,640,680,650,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/04/2005,650,720,700,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/05/2005,650,790,750,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/05/2005,650,780,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,13/05/2005,680,750,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/05/2005,790,1100,950,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,06/06/2005,720,1000,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/06/2005,800,900,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,10/06/2005,780,900,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/07/2005,700,900,850,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/07/2005,720,850,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/08/2005,750,790,775,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/08/2005,750,790,780,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/08/2005,790,810,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,21/08/2005,750,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/08/2005,720,760,740,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/09/2005,720,760,740,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/09/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,15/09/2005,770,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,28/09/2005,770,810,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,04/10/2005,780,790,785,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/10/2005,750,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,25/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/11/2005,780,830,815,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/11/2005,780,830,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,08/05/2003,630,640,632,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/01/2008,1050,1250,1160,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/01/2008,1000,1250,1180,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,24/02/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/04/2008,1100,1150,1130,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/05/2008,1100,1450,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/06/2008,1200,1500,1350,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/06/2008,1100,1400,1250,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,04/07/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/07/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/08/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/05/2007,900,1200,1050,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/05/2007,900,1200,1000,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/06/2007,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/06/2007,850,1200,1000,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,03/09/2007,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/10/2007,900,1000,950,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/10/2007,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/10/2007,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/10/2007,1400,1500,1450,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/01/2005,750,850,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/04/2005,640,660,650,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,04/05/2005,680,770,730,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/05/2005,650,770,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/05/2005,680,750,725,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/05/2005,800,900,850,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/06/2005,700,850,750,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/06/2005,780,850,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,23/06/2005,760,1000,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/06/2005,700,900,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/07/2005,720,850,820,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/07/2005,720,850,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,23/07/2005,720,810,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/07/2005,740,850,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/08/2005,750,850,795,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,02/08/2005,750,790,785,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,10/08/2005,750,790,775,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,24/08/2005,770,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/09/2005,720,770,750,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,06/09/2005,720,780,750,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,13/09/2005,770,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,07/10/2005,770,810,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,10/10/2005,770,810,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/10/2005,700,800,780,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/10/2005,750,800,790,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,23/10/2005,750,850,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/11/2005,750,820,800,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,09/11/2005,750,800,780,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/11/2005,780,820,810,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,05/12/2005,830,850,840,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,27/01/2008,1000,1250,1130,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/05/2008,1200,1600,1400,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,11/05/2008,1100,1500,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,30/05/2008,1000,1150,1050,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,26/06/2008,1100,1200,1150,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,18/07/2008,1200,1400,1300,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,12/08/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,16/08/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,17/08/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,19/08/2008,1000,1200,1100,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,14/04/2006,700,750,720,1
Haryana,Gurgaon,Gurgaon,Wheat,Other,FAQ,01/05/2003,620,640,630,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/01/2007,978,980,980,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/01/2007,915,958,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/02/2007,965,965,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/02/2007,977,977,977,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/02/2007,959,998,970,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/02/2007,944,950,945,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/03/2007,927,935,930,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/04/2007,851,897,870,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,06/04/2007,851,868,860,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/04/2007,850,860,855,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/04/2007,850,855,853,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2007,851,879,865,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/04/2007,851,851,851,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/05/2007,851,862,860,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/05/2007,851,867,860,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/05/2007,853,1320,855,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/05/2007,851,855,852,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/05/2007,851,870,860,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,12/05/2007,850,1320,1085,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/08/2007,905,938,922,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/08/2007,900,938,919,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/10/2007,904,916,910,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/11/2007,960,966,963,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/12/2007,955,965,960,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,12/12/2007,950,961,955,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,31/12/2007,963,974,968,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,27/11/2008,1069,1074,1072,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,01/12/2008,1047,1050,1048,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,04/12/2008,1043,1065,1054,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/01/2008,964,974,969,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/01/2008,900,976,933,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/01/2008,977,977,977,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/04/2008,1000,1000,1000,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,01/01/2010,1231,1231,1231,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,06/01/2010,1264,1266,1265,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,23/01/2010,1305,1306,1306,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,26/02/2010,1227,1227,1227,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,02/03/2010,1182,1182,1182,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,11/03/2010,1060,1060,1060,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,08/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,17/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,22/04/2010,1100,1750,1425,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,23/04/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,09/06/2010,1060,1115,1088,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,15/07/2010,1097,1097,1097,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,25/09/2010,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,02/10/2010,1118,1118,1118,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,25/10/2010,1080,1143,1111,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/03/2011,1120,1180,1150,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/03/2011,1119,1139,1126,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,24/03/2011,1050,1050,1050,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,26/03/2011,1050,1060,1055,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/04/2011,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/08/2011,875,1014,945,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/08/2011,1010,1011,1010.5,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/08/2011,890,890,890,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/08/2011,1020,1020,1020,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/08/2011,945,1056,1000,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/09/2011,990,1025,1007,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/10/2011,1001,1020,1010,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2011,1034,1037,1035,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,11/11/2011,950,1023,986,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/11/2011,1071,1071,1071,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,29/11/2011,1073,1073,1073,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2011,1068,1102,1085,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/12/2011,1163,1163,1163,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/12/2011,1127,1127,1127,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/12/2011,1142,1142,1142,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/12/2011,1118,1130,1124,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,30/12/2011,1123,1123,1123,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,02/01/2012,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,03/02/2012,1160,1160,1160,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,04/02/2012,1155,1155,1155,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/03/2012,1025,1025,1025,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/03/2012,1071,1138,1105,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,17/03/2012,1125,1125,1125,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/03/2012,1144,1150,1147,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/03/2012,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/03/2012,1100,1166,1133,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/04/2012,1285,1285,1285,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/08/2012,1287,1287,1287,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/09/2012,1437,1437,1437,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,10/10/2012,1459,1459,1459,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/11/2012,1370,1452,1411,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,08/11/2012,1444,1448,1446,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/12/2012,1510,1510,1510,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,15/12/2012,1461,1542,1502,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,09/06/2009,980,980,980,1
Haryana,Gurgaon,Pataudi,Wheat,Local,FAQ,15/06/2009,921,963,942,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,18/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,21/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,27/04/2009,1080,1080,1080,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,25/09/2009,1094,1094,1094,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,01/10/2009,1100,1100,1100,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/10/2009,1120,1120,1120,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,20/10/2009,1159,1170,1160,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,05/11/2009,1301,1302,1302,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,07/11/2009,1297,1301,1299,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/11/2009,1280,1280,1280,1
Haryana,Gurgaon,Pataudi,Wheat,White,FAQ,21/12/2009,1240,1284,1262,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,14/08/2006,850,850,850,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,22/08/2006,925,926,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,31/08/2006,900,900,900,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,23/09/2006,924,955,940,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/10/2006,909,926,925,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,16/10/2006,965,965,965,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,19/10/2006,950,953,952,1
Haryana,Gurgaon,Pataudi,Wheat,Other,FAQ,09/11/2006,996,1013,1000,1
